start_time,away_team,home_team,away_team_score,home_team_score
2024-11-20 01:00:00+00:00,Team.DENVER_NUGGETS,Team.MEMPHIS_GRIZZLIES,122.0,110.0
2024-11-20 01:30:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.DALLAS_MAVERICKS,91.0,132.0
2024-11-20 02:30:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.SAN_ANTONIO_SPURS,104.0,110.0
2024-11-20 03:30:00+00:00,Team.UTAH_JAZZ,Team.LOS_ANGELES_LAKERS,118.0,124.0
2024-11-21 00:30:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.CLEVELAND_CAVALIERS,100.0,128.0
2024-11-21 00:30:00+00:00,Team.CHICAGO_BULLS,Team.MILWAUKEE_BUCKS,106.0,122.0
2024-11-21 01:00:00+00:00,Team.INDIANA_PACERS,Team.HOUSTON_ROCKETS,113.0,130.0
2024-11-21 01:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.MEMPHIS_GRIZZLIES,111.0,117.0
2024-11-21 01:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.OKLAHOMA_CITY_THUNDER,99.0,109.0
2024-11-21 03:00:00+00:00,Team.ATLANTA_HAWKS,Team.GOLDEN_STATE_WARRIORS,97.0,120.0
2024-11-21 03:00:00+00:00,Team.NEW_YORK_KNICKS,Team.PHOENIX_SUNS,138.0,122.0
2024-11-21 03:30:00+00:00,Team.ORLANDO_MAGIC,Team.LOS_ANGELES_CLIPPERS,93.0,104.0
2024-11-22 00:00:00+00:00,Team.DETROIT_PISTONS,Team.CHARLOTTE_HORNETS,121.0,123.0
2024-11-22 00:30:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.TORONTO_RAPTORS,105.0,110.0
2024-11-22 01:00:00+00:00,Team.UTAH_JAZZ,Team.SAN_ANTONIO_SPURS,118.0,126.0
2024-11-22 03:30:00+00:00,Team.ORLANDO_MAGIC,Team.LOS_ANGELES_LAKERS,119.0,118.0
2024-11-23 00:00:00+00:00,Team.BROOKLYN_NETS,Team.PHILADELPHIA_76ERS,98.0,113.0
2024-11-23 00:00:00+00:00,Team.BOSTON_CELTICS,Team.WASHINGTON_WIZARDS,108.0,96.0
2024-11-23 00:30:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.NEW_ORLEANS_PELICANS,112.0,108.0
2024-11-23 01:00:00+00:00,Team.ATLANTA_HAWKS,Team.CHICAGO_BULLS,122.0,136.0
2024-11-23 01:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.HOUSTON_ROCKETS,88.0,116.0
2024-11-23 01:00:00+00:00,Team.INDIANA_PACERS,Team.MILWAUKEE_BUCKS,117.0,129.0
2024-11-23 03:00:00+00:00,Team.DALLAS_MAVERICKS,Team.DENVER_NUGGETS,123.0,120.0
2024-11-23 03:30:00+00:00,Team.SACRAMENTO_KINGS,Team.LOS_ANGELES_CLIPPERS,88.0,104.0
2024-11-23 22:00:00+00:00,Team.NEW_YORK_KNICKS,Team.UTAH_JAZZ,106.0,121.0
2024-11-24 00:00:00+00:00,Team.DETROIT_PISTONS,Team.ORLANDO_MAGIC,100.0,111.0
2024-11-24 01:00:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.CHICAGO_BULLS,142.0,131.0
2024-11-24 01:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.HOUSTON_ROCKETS,104.0,98.0
2024-11-24 01:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.MILWAUKEE_BUCKS,119.0,125.0
2024-11-24 01:30:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.SAN_ANTONIO_SPURS,94.0,104.0
2024-11-24 03:30:00+00:00,Team.DENVER_NUGGETS,Team.LOS_ANGELES_LAKERS,127.0,102.0
2024-11-24 20:30:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.BOSTON_CELTICS,105.0,107.0
2024-11-24 22:00:00+00:00,Team.WASHINGTON_WIZARDS,Team.INDIANA_PACERS,103.0,115.0
2024-11-24 23:00:00+00:00,Team.DALLAS_MAVERICKS,Team.MIAMI_HEAT,118.0,123.0
2024-11-24 23:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.PHILADELPHIA_76ERS,125.0,99.0
2024-11-25 00:30:00+00:00,Team.TORONTO_RAPTORS,Team.CLEVELAND_CAVALIERS,108.0,122.0
2024-11-25 02:00:00+00:00,Team.BROOKLYN_NETS,Team.SACRAMENTO_KINGS,108.0,103.0
2024-11-26 00:00:00+00:00,Team.ORLANDO_MAGIC,Team.CHARLOTTE_HORNETS,95.0,84.0
2024-11-26 00:00:00+00:00,Team.TORONTO_RAPTORS,Team.DETROIT_PISTONS,100.0,102.0
2024-11-26 00:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.INDIANA_PACERS,110.0,114.0
2024-11-26 00:30:00+00:00,Team.DALLAS_MAVERICKS,Team.ATLANTA_HAWKS,129.0,119.0
2024-11-26 00:30:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.BOSTON_CELTICS,94.0,126.0
2024-11-26 01:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.MEMPHIS_GRIZZLIES,98.0,123.0
2024-11-26 02:00:00+00:00,Team.NEW_YORK_KNICKS,Team.DENVER_NUGGETS,145.0,118.0
2024-11-26 03:00:00+00:00,Team.BROOKLYN_NETS,Team.GOLDEN_STATE_WARRIORS,128.0,120.0
2024-11-26 03:00:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.SACRAMENTO_KINGS,130.0,109.0
2024-11-27 00:00:00+00:00,Team.CHICAGO_BULLS,Team.WASHINGTON_WIZARDS,127.0,108.0
2024-11-27 00:30:00+00:00,Team.MILWAUKEE_BUCKS,Team.MIAMI_HEAT,106.0,103.0
2024-11-27 01:00:00+00:00,Team.HOUSTON_ROCKETS,Team.MINNESOTA_TIMBERWOLVES,117.0,111.0
2024-11-27 02:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.UTAH_JAZZ,128.0,115.0
2024-11-27 03:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.PHOENIX_SUNS,100.0,127.0
2024-11-28 00:00:00+00:00,Team.MIAMI_HEAT,Team.CHARLOTTE_HORNETS,98.0,94.0
2024-11-28 00:00:00+00:00,Team.ATLANTA_HAWKS,Team.CLEVELAND_CAVALIERS,135.0,124.0
2024-11-28 00:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.INDIANA_PACERS,114.0,121.0
2024-11-28 00:00:00+00:00,Team.CHICAGO_BULLS,Team.ORLANDO_MAGIC,119.0,133.0
2024-11-28 00:00:00+00:00,Team.HOUSTON_ROCKETS,Team.PHILADELPHIA_76ERS,122.0,115.0
2024-11-28 00:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.WASHINGTON_WIZARDS,121.0,96.0
2024-11-28 00:30:00+00:00,Team.NEW_YORK_KNICKS,Team.DALLAS_MAVERICKS,114.0,129.0
2024-11-28 01:00:00+00:00,Team.DETROIT_PISTONS,Team.MEMPHIS_GRIZZLIES,111.0,131.0
2024-11-28 01:00:00+00:00,Team.SACRAMENTO_KINGS,Team.MINNESOTA_TIMBERWOLVES,115.0,104.0
2024-11-28 01:00:00+00:00,Team.TORONTO_RAPTORS,Team.NEW_ORLEANS_PELICANS,119.0,93.0
2024-11-28 01:30:00+00:00,Team.LOS_ANGELES_LAKERS,Team.SAN_ANTONIO_SPURS,119.0,101.0
2024-11-28 02:00:00+00:00,Team.BROOKLYN_NETS,Team.PHOENIX_SUNS,127.0,117.0
2024-11-28 02:00:00+00:00,Team.DENVER_NUGGETS,Team.UTAH_JAZZ,122.0,103.0
2024-11-28 03:00:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.GOLDEN_STATE_WARRIORS,105.0,101.0
2024-11-29 17:00:00+00:00,Team.NEW_YORK_KNICKS,Team.CHARLOTTE_HORNETS,99.0,98.0
2024-11-29 19:30:00+00:00,Team.CLEVELAND_CAVALIERS,Team.ATLANTA_HAWKS,101.0,117.0
2024-11-29 22:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.MEMPHIS_GRIZZLIES,109.0,120.0
2024-11-30 00:30:00+00:00,Team.ORLANDO_MAGIC,Team.BROOKLYN_NETS,123.0,100.0
2024-11-30 00:30:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.MINNESOTA_TIMBERWOLVES,92.0,93.0
2024-11-30 01:00:00+00:00,Team.BOSTON_CELTICS,Team.CHICAGO_BULLS,138.0,129.0
2024-11-30 01:00:00+00:00,Team.DETROIT_PISTONS,Team.INDIANA_PACERS,130.0,106.0
2024-11-30 01:00:00+00:00,Team.TORONTO_RAPTORS,Team.MIAMI_HEAT,111.0,121.0
2024-11-30 03:00:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.LOS_ANGELES_LAKERS,101.0,93.0
2024-11-30 03:00:00+00:00,Team.SACRAMENTO_KINGS,Team.PORTLAND_TRAIL_BLAZERS,106.0,115.0
2024-11-30 23:00:00+00:00,Team.ATLANTA_HAWKS,Team.CHARLOTTE_HORNETS,107.0,104.0
2024-12-01 00:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.DETROIT_PISTONS,111.0,96.0
2024-12-01 01:00:00+00:00,Team.WASHINGTON_WIZARDS,Team.MILWAUKEE_BUCKS,114.0,124.0
2024-12-01 02:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.PHOENIX_SUNS,105.0,113.0
2024-12-01 02:30:00+00:00,Team.DALLAS_MAVERICKS,Team.UTAH_JAZZ,106.0,94.0
2024-12-01 20:30:00+00:00,Team.ORLANDO_MAGIC,Team.BROOKLYN_NETS,100.0,92.0
2024-12-01 20:30:00+00:00,Team.INDIANA_PACERS,Team.MEMPHIS_GRIZZLIES,121.0,136.0
2024-12-01 23:00:00+00:00,Team.BOSTON_CELTICS,Team.CLEVELAND_CAVALIERS,111.0,115.0
2024-12-01 23:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.NEW_YORK_KNICKS,85.0,118.0
2024-12-01 23:00:00+00:00,Team.MIAMI_HEAT,Team.TORONTO_RAPTORS,116.0,119.0
2024-12-02 00:00:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.HOUSTON_ROCKETS,116.0,119.0
2024-12-02 01:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.UTAH_JAZZ,105.0,104.0
2024-12-02 02:00:00+00:00,Team.DALLAS_MAVERICKS,Team.PORTLAND_TRAIL_BLAZERS,137.0,131.0
2024-12-02 02:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.SACRAMENTO_KINGS,127.0,125.0
2024-12-02 03:00:00+00:00,Team.DENVER_NUGGETS,Team.LOS_ANGELES_CLIPPERS,122.0,126.0
2024-12-03 00:30:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.ATLANTA_HAWKS,112.0,124.0
2024-12-03 00:30:00+00:00,Team.MIAMI_HEAT,Team.BOSTON_CELTICS,89.0,108.0
2024-12-03 01:00:00+00:00,Team.BROOKLYN_NETS,Team.CHICAGO_BULLS,102.0,128.0
2024-12-03 01:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.MINNESOTA_TIMBERWOLVES,80.0,109.0
2024-12-04 00:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.CHARLOTTE_HORNETS,110.0,104.0
2024-12-04 00:00:00+00:00,Team.WASHINGTON_WIZARDS,Team.CLEVELAND_CAVALIERS,87.0,118.0
2024-12-04 00:00:00+00:00,Team.MILWAUKEE_BUCKS,Team.DETROIT_PISTONS,128.0,107.0
2024-12-04 00:30:00+00:00,Team.ORLANDO_MAGIC,Team.NEW_YORK_KNICKS,106.0,121.0
2024-12-04 00:30:00+00:00,Team.INDIANA_PACERS,Team.TORONTO_RAPTORS,111.0,122.0
2024-12-04 01:00:00+00:00,Team.UTAH_JAZZ,Team.OKLAHOMA_CITY_THUNDER,106.0,133.0
2024-12-04 01:30:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.DALLAS_MAVERICKS,116.0,121.0
2024-12-04 02:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.PHOENIX_SUNS,93.0,104.0
2024-12-04 03:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.DENVER_NUGGETS,115.0,119.0
2024-12-04 03:00:00+00:00,Team.HOUSTON_ROCKETS,Team.SACRAMENTO_KINGS,111.0,120.0
2024-12-04 03:30:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.LOS_ANGELES_CLIPPERS,105.0,127.0
2024-12-05 00:30:00+00:00,Team.DETROIT_PISTONS,Team.BOSTON_CELTICS,120.0,130.0
2024-12-05 00:30:00+00:00,Team.INDIANA_PACERS,Team.BROOKLYN_NETS,90.0,99.0
2024-12-05 00:30:00+00:00,Team.LOS_ANGELES_LAKERS,Team.MIAMI_HEAT,93.0,134.0
2024-12-05 00:30:00+00:00,Team.ORLANDO_MAGIC,Team.PHILADELPHIA_76ERS,106.0,102.0
2024-12-05 01:00:00+00:00,Team.ATLANTA_HAWKS,Team.MILWAUKEE_BUCKS,119.0,104.0
2024-12-05 03:30:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.LOS_ANGELES_CLIPPERS,108.0,80.0
2024-12-06 00:00:00+00:00,Team.DENVER_NUGGETS,Team.CLEVELAND_CAVALIERS,114.0,126.0
2024-12-06 00:00:00+00:00,Team.DALLAS_MAVERICKS,Team.WASHINGTON_WIZARDS,137.0,101.0
2024-12-06 00:30:00+00:00,Team.CHARLOTTE_HORNETS,Team.NEW_YORK_KNICKS,101.0,125.0
2024-12-06 00:30:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.TORONTO_RAPTORS,129.0,92.0
2024-12-06 01:00:00+00:00,Team.SACRAMENTO_KINGS,Team.MEMPHIS_GRIZZLIES,110.0,115.0
2024-12-06 01:00:00+00:00,Team.PHOENIX_SUNS,Team.NEW_ORLEANS_PELICANS,124.0,126.0
2024-12-06 01:00:00+00:00,Team.CHICAGO_BULLS,Team.SAN_ANTONIO_SPURS,139.0,124.0
2024-12-06 03:00:00+00:00,Team.HOUSTON_ROCKETS,Team.GOLDEN_STATE_WARRIORS,93.0,99.0
2024-12-07 00:00:00+00:00,Team.ORLANDO_MAGIC,Team.PHILADELPHIA_76ERS,94.0,102.0
2024-12-07 00:30:00+00:00,Team.LOS_ANGELES_LAKERS,Team.ATLANTA_HAWKS,132.0,134.0
2024-12-07 00:30:00+00:00,Team.MILWAUKEE_BUCKS,Team.BOSTON_CELTICS,105.0,111.0
2024-12-07 01:00:00+00:00,Team.INDIANA_PACERS,Team.CHICAGO_BULLS,132.0,123.0
2024-12-07 01:00:00+00:00,Team.SACRAMENTO_KINGS,Team.SAN_ANTONIO_SPURS,140.0,113.0
2024-12-07 03:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.GOLDEN_STATE_WARRIORS,107.0,90.0
2024-12-07 03:00:00+00:00,Team.UTAH_JAZZ,Team.PORTLAND_TRAIL_BLAZERS,141.0,99.0
2024-12-07 18:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.CHARLOTTE_HORNETS,116.0,102.0
2024-12-08 00:00:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.NEW_ORLEANS_PELICANS,119.0,109.0
2024-12-08 00:00:00+00:00,Team.DENVER_NUGGETS,Team.WASHINGTON_WIZARDS,113.0,122.0
2024-12-08 00:30:00+00:00,Team.DETROIT_PISTONS,Team.NEW_YORK_KNICKS,120.0,111.0
2024-12-08 00:30:00+00:00,Team.DALLAS_MAVERICKS,Team.TORONTO_RAPTORS,125.0,118.0
2024-12-08 01:00:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.BOSTON_CELTICS,127.0,121.0
2024-12-08 01:00:00+00:00,Team.PHOENIX_SUNS,Team.MIAMI_HEAT,111.0,121.0
2024-12-08 18:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.CHICAGO_BULLS,108.0,100.0
2024-12-08 20:30:00+00:00,Team.MILWAUKEE_BUCKS,Team.BROOKLYN_NETS,118.0,113.0
2024-12-08 22:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.INDIANA_PACERS,113.0,109.0
2024-12-08 23:00:00+00:00,Team.DENVER_NUGGETS,Team.ATLANTA_HAWKS,141.0,111.0
2024-12-08 23:00:00+00:00,Team.CLEVELAND_CAVALIERS,Team.MIAMI_HEAT,113.0,122.0
2024-12-08 23:30:00+00:00,Team.PHOENIX_SUNS,Team.ORLANDO_MAGIC,110.0,115.0
2024-12-09 00:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.SAN_ANTONIO_SPURS,116.0,121.0
2024-12-09 00:00:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.WASHINGTON_WIZARDS,140.0,112.0
2024-12-09 01:30:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.GOLDEN_STATE_WARRIORS,106.0,114.0
2024-12-09 02:00:00+00:00,Team.HOUSTON_ROCKETS,Team.LOS_ANGELES_CLIPPERS,117.0,106.0
2024-12-09 02:00:00+00:00,Team.UTAH_JAZZ,Team.SACRAMENTO_KINGS,97.0,141.0
2024-12-09 02:30:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.LOS_ANGELES_LAKERS,98.0,107.0
2024-12-10 00:30:00+00:00,Team.NEW_YORK_KNICKS,Team.TORONTO_RAPTORS,113.0,108.0
2024-12-11 00:00:00+00:00,Team.ORLANDO_MAGIC,Team.MILWAUKEE_BUCKS,109.0,114.0
2024-12-11 02:30:00+00:00,Team.DALLAS_MAVERICKS,Team.OKLAHOMA_CITY_THUNDER,104.0,118.0
2024-12-12 00:00:00+00:00,Team.ATLANTA_HAWKS,Team.NEW_YORK_KNICKS,108.0,100.0
2024-12-12 02:30:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.HOUSTON_ROCKETS,90.0,91.0
2024-12-13 00:30:00+00:00,Team.DETROIT_PISTONS,Team.BOSTON_CELTICS,99.0,123.0
2024-12-13 00:30:00+00:00,Team.TORONTO_RAPTORS,Team.MIAMI_HEAT,104.0,114.0
2024-12-13 01:00:00+00:00,Team.SACRAMENTO_KINGS,Team.NEW_ORLEANS_PELICANS,111.0,109.0
2024-12-14 00:00:00+00:00,Team.WASHINGTON_WIZARDS,Team.CLEVELAND_CAVALIERS,105.0,115.0
2024-12-14 00:00:00+00:00,Team.INDIANA_PACERS,Team.PHILADELPHIA_76ERS,121.0,107.0
2024-12-14 01:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.CHICAGO_BULLS,95.0,109.0
2024-12-14 01:00:00+00:00,Team.BROOKLYN_NETS,Team.MEMPHIS_GRIZZLIES,119.0,135.0
2024-12-14 01:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.MINNESOTA_TIMBERWOLVES,87.0,97.0
2024-12-14 02:00:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.DENVER_NUGGETS,98.0,120.0
2024-12-14 02:30:00+00:00,Team.PHOENIX_SUNS,Team.UTAH_JAZZ,134.0,126.0
2024-12-14 03:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.PORTLAND_TRAIL_BLAZERS,118.0,116.0
2024-12-14 21:30:00+00:00,Team.ATLANTA_HAWKS,Team.MILWAUKEE_BUCKS,102.0,110.0
2024-12-15 01:30:00+00:00,Team.HOUSTON_ROCKETS,Team.OKLAHOMA_CITY_THUNDER,96.0,111.0
2024-12-15 22:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.INDIANA_PACERS,104.0,119.0
2024-12-15 23:00:00+00:00,Team.NEW_YORK_KNICKS,Team.ORLANDO_MAGIC,100.0,91.0
2024-12-15 23:00:00+00:00,Team.BOSTON_CELTICS,Team.WASHINGTON_WIZARDS,112.0,98.0
2024-12-16 00:00:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.SAN_ANTONIO_SPURS,106.0,92.0
2024-12-16 01:00:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.PHOENIX_SUNS,109.0,116.0
2024-12-16 01:30:00+00:00,Team.DALLAS_MAVERICKS,Team.GOLDEN_STATE_WARRIORS,143.0,133.0
2024-12-16 02:30:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.LOS_ANGELES_LAKERS,110.0,116.0
2024-12-17 00:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.CHARLOTTE_HORNETS,121.0,108.0
2024-12-17 00:00:00+00:00,Team.MIAMI_HEAT,Team.DETROIT_PISTONS,124.0,125.0
2024-12-17 00:30:00+00:00,Team.CLEVELAND_CAVALIERS,Team.BROOKLYN_NETS,130.0,101.0
2024-12-17 00:30:00+00:00,Team.CHICAGO_BULLS,Team.TORONTO_RAPTORS,122.0,121.0
2024-12-17 03:00:00+00:00,Team.DENVER_NUGGETS,Team.SACRAMENTO_KINGS,130.0,129.0
2024-12-17 03:30:00+00:00,Team.UTAH_JAZZ,Team.LOS_ANGELES_CLIPPERS,107.0,144.0
2024-12-18 01:30:00+00:00,Team.MILWAUKEE_BUCKS,Team.OKLAHOMA_CITY_THUNDER,97.0,81.0
2024-12-20 00:00:00+00:00,Team.UTAH_JAZZ,Team.DETROIT_PISTONS,126.0,119.0
2024-12-20 00:00:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.ORLANDO_MAGIC,105.0,99.0
2024-12-20 00:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.WASHINGTON_WIZARDS,114.0,123.0
2024-12-20 00:30:00+00:00,Team.CHICAGO_BULLS,Team.BOSTON_CELTICS,117.0,108.0
2024-12-20 00:30:00+00:00,Team.BROOKLYN_NETS,Team.TORONTO_RAPTORS,101.0,94.0
2024-12-20 01:00:00+00:00,Team.NEW_ORLEANS_PELICANS,Team.HOUSTON_ROCKETS,113.0,133.0
2024-12-20 01:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.MEMPHIS_GRIZZLIES,93.0,144.0
2024-12-20 01:00:00+00:00,Team.ATLANTA_HAWKS,Team.SAN_ANTONIO_SPURS,126.0,133.0
2024-12-20 01:30:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.DALLAS_MAVERICKS,118.0,95.0
2024-12-20 02:00:00+00:00,Team.INDIANA_PACERS,Team.PHOENIX_SUNS,120.0,111.0
2024-12-20 02:30:00+00:00,Team.NEW_YORK_KNICKS,Team.MINNESOTA_TIMBERWOLVES,133.0,107.0
2024-12-20 03:00:00+00:00,Team.DENVER_NUGGETS,Team.PORTLAND_TRAIL_BLAZERS,124.0,126.0
2024-12-20 03:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.SACRAMENTO_KINGS,113.0,100.0
2024-12-21 00:00:00+00:00,Team.CHARLOTTE_HORNETS,Team.PHILADELPHIA_76ERS,98.0,108.0
2024-12-21 00:30:00+00:00,Team.MILWAUKEE_BUCKS,Team.CLEVELAND_CAVALIERS,101.0,124.0
2024-12-21 01:00:00+00:00,Team.OKLAHOMA_CITY_THUNDER,Team.MIAMI_HEAT,104.0,97.0
2024-12-21 23:00:00+00:00,Team.LOS_ANGELES_LAKERS,Team.SACRAMENTO_KINGS,103.0,99.0
2024-12-22 00:00:00+00:00,Team.MIAMI_HEAT,Team.ORLANDO_MAGIC,114.0,121.0
2024-12-22 00:30:00+00:00,Team.MEMPHIS_GRIZZLIES,Team.ATLANTA_HAWKS,128.0,112.0
2024-12-22 00:30:00+00:00,Team.UTAH_JAZZ,Team.BROOKLYN_NETS,105.0,94.0
2024-12-22 01:00:00+00:00,Team.BOSTON_CELTICS,Team.CHICAGO_BULLS,123.0,98.0
2024-12-22 01:00:00+00:00,Team.PHILADELPHIA_76ERS,Team.CLEVELAND_CAVALIERS,99.0,126.0
2024-12-22 01:00:00+00:00,Team.WASHINGTON_WIZARDS,Team.MILWAUKEE_BUCKS,101.0,112.0
2024-12-22 01:00:00+00:00,Team.GOLDEN_STATE_WARRIORS,Team.MINNESOTA_TIMBERWOLVES,113.0,103.0
2024-12-22 01:00:00+00:00,Team.NEW_YORK_KNICKS,Team.NEW_ORLEANS_PELICANS,104.0,93.0
2024-12-22 01:30:00+00:00,Team.LOS_ANGELES_CLIPPERS,Team.DALLAS_MAVERICKS,97.0,113.0
2024-12-22 01:30:00+00:00,Team.PORTLAND_TRAIL_BLAZERS,Team.SAN_ANTONIO_SPURS,94.0,114.0
2024-12-22 02:00:00+00:00,Team.DETROIT_PISTONS,Team.PHOENIX_SUNS,133.0,125.0
2024-12-22 23:00:00+00:00,Team.INDIANA_PACERS,Team.SACRAMENTO_KINGS,122.0,95.0
2024-12-22 23:00:00+00:00,Team.HOUSTON_ROCKETS,Team.TORONTO_RAPTORS,114.0,110.0
2024-12-23 00:00:00+00:00,Team.DENVER_NUGGETS,Team.NEW_ORLEANS_PELICANS,132.0,129.0
2024-12-24 00:00:00+00:00,Team.HOUSTON_ROCKETS,Team.CHARLOTTE_HORNETS,114.0,101.0
2024-12-24 00:00:00+00:00,Team.UTAH_JAZZ,Team.CLEVELAND_CAVALIERS,113.0,124.0
2024-12-24 00:00:00+00:00,Team.BOSTON_CELTICS,Team.ORLANDO_MAGIC,104.0,108.0
2024-12-24 00:00:00+00:00,Team.SAN_ANTONIO_SPURS,Team.PHILADELPHIA_76ERS,106.0,111.0
2024-12-24 00:30:00+00:00,Team.MINNESOTA_TIMBERWOLVES,Team.ATLANTA_HAWKS,104.0,117.0
2024-12-24 00:30:00+00:00,Team.BROOKLYN_NETS,Team.MIAMI_HEAT,95.0,110.0
